Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350208819764,"[VM] Initializing GC with POSIX thread support
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350213080118,"Load platform assembly /ffAKiz6W2f/common/lib/mscorlib.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350336800179,"[PSM] Allocated 12582912 bytes for Resource Heap
"
PROCESS_OUTPUT,STREAM_STDIO,37,100126,3350343515488,"[mbus] onNewClient. clientNum 9 over 8
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350346911161,"[AudioOut] sceAudioOutOpen() with restricted flag
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350348829417,"[AudioOut] sceAudioOutOpen() with restricted flag
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350359126906,"ScePsP[TID:0x18bfd]: Open Pad [0x000000000003030d, 0, 0]: ret=0x03380600
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350359853340,"ScePsP[TID:0x18bfd]: Open Pad [0x000000000004030c, 0, 0]: ret=0x03390601
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350360394748,"ScePsP[TID:0x18bfd]: Open Pad [0x000000000005030b, 0, 0]: ret=0x033a0602
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350360918714,"ScePsP[TID:0x18bfd]: Open Pad [0x000000000002030e, 16, 0]: ret=0x033b0603
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350361844026,"ScePsP[TID:0x18bfd]: ConnectedDeviceStatus: count=4
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350361876612,"  [c][DeviceId          ][UserId    ][Model     ]
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350362210698,"  [o][0x000000000003030d][0x10000000][DUALSHOCK4]
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350362444552,"  [o][0x000000000004030c][0x10000001][DUALSHOCK4]
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350362786214,"  [o][0x000000000005030b][0x20000008][DUALSHOCK4]
"
PROCESS_OUTPUT,STREAM_STDIO,102,101373,3350364271474,"  [ ][0xffffffffffffffff][0xffffffff][none      ]
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350412341051,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.PlayStation.Core.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350426066483,"[PSM] PsmFramework::Initailize() 708 msec. elapsed
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350440137753,"Load non-platform assembly /app0/psm/Application/app.sexe
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350469375291,"Load platform assembly /app0/psm/Application/Sce.Vsh.Lx.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350480960103,"Load platform assembly /ffAKiz6W2f/common/lib/System.Json.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350489041836,"Load platform assembly /ffAKiz6W2f/common/lib/System.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350518088865,"Load platform assembly /ffAKiz6W2f/common/lib/System.ServiceModel.Web.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350523949116,"Load platform assembly /ffAKiz6W2f/common/lib/System.ServiceModel.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350542629055,"Load platform assembly /ffAKiz6W2f/common/lib/System.Xml.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350572142282,"Load platform assembly /ffAKiz6W2f/common/lib/System.Core.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350586644831,"Load platform assembly /ffAKiz6W2f/common/lib/System.Runtime.Serialization.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350606349088,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.PlayStation.HighLevel.UI2.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350654691891,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.PlayStation.Ime.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350663037755,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.PlayStation.Orbis.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350677674286,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.PlayStation.Orbis.Speech.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350684396955,"Load platform assembly /app0/psm/Application/Sce.Vsh.Accessor.Db.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350697585698,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.SQLite.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350709087641,"Load platform assembly /app0/psm/Application/Sce.Vsh.DbRecoveryUtilityWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350715425591,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Db.Shared.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350727329679,"Load platform assembly /app0/psm/Application/Sce.Vsh.Accessor.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350733933299,"Load platform assembly /app0/psm/Application/Sce.Vsh.Accessor.Db.Notify.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350740136928,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.AppDbWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350744975448,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Orbis.AbstractStorage.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350757180129,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.UserServiceWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350763971823,"Load platform assembly /app0/psm/Application/Sce.Vsh.MimeType.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350770681802,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Np.Common.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350787783827,"Load platform assembly /app0/psm/Application/Sce.Vsh.Np.Manager.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350795089221,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.KernelSysWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350801323359,"Load platform assembly /app0/psm/Application/Sce.Vsh.SystemLoggerWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350813198420,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350844236572,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Registry.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350857676342,"Load platform assembly /app0/psm/Application/Sce.Vsh.Friend.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350886745739,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Messages.DbAccessLib.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350899536731,"Load platform assembly /app0/psm/Application/Sce.Vsh.Np.Webapi.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350905582317,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.PsnUtil.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350931166077,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.ProfileCache.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350941354927,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Np.Trophy.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350947181138,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.PartyCommon.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350953346676,"Load platform assembly /app0/psm/Application/Sce.Vsh.SysUtilWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350959810280,"Load platform assembly /app0/psm/Application/Sce.Vsh.JsExtension.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350977751531,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.Orbis.Bgft.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3350993018551,"Load platform assembly /app0/psm/Application/Sce.Vsh.WebViewDialog.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351001867238,"Load platform assembly /app0/psm/Application/Sce.Cdlg.Platform.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351011074038,"Load platform assembly /app0/psm/Application/Sce.Vsh.Np.Sns.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351023614427,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.PsnMessageUtil.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351031463366,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.UsbStorageScene.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351037163072,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.AutoMounterWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351045672979,"Load platform assembly /app0/psm/Application/Sce.Vsh.ErrorDialogUtilWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351052907296,"Load platform assembly /app0/psm/Application/Sce.Vsh.Np.Tmdb.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351062438178,"Load platform assembly /app0/psm/Application/Sce.Vsh.ShellCoreUtilWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351073964476,"Load platform assembly /ffAKiz6W2f/common/lib/Sce.Vsh.SyscallWrapper.sdll
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351345572348,"[SceCdlgApp] I/PSM.UI : UI RenderingSettings Resolution: Pixels2K[1920,1080]"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351347265746,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351905004337,"[SceCdlgApp] W/PSM.UI : **** WARNING: Shown called without Alive status : TransitionScene"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351905056119,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351907451022,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : TransitionScene : TransitionScene"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351907488066,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351944993187,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : BlankScene : Scene"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351945043831,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351960673845,"[SceCdlgApp] I/PSM.UI : UI RenderingSettings Resolution: Pixels2K[1920,1080]"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351961123124,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351971358811,"PigletAllocatorInitialize system(addr=1310e00000, size=4194304) video=(addr=1383600000, size=41943040)
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351980205932,"Sony Computer Entertainment Inc.
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351980253334,"Piglet
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351980279523,"OpenGL ES 2.0 Piglet
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3351980304477,"OpenGL ES GLSL ES 2.0
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352046941935,"[SceCdlgApp] I/PSM.UI : UI system timer started!! 00:00:00.0001391"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352047004886,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352494642380,"[SceCdlgApp] I/PSM.UI : OrbisSystemSound::Initialize()  soundEffectType:Default"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352494699132,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352894596739,"[SceCdlgApp] I/PSM.UI : VideoOutMode   : IsSystemDefault=True, IsVr=False, IsVrLegacy=False, IsVrNative=False"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352894929588,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352898446016,"[SceCdlgApp] I/PSM.UI : VideoOutStatus : [1920 1080] : freq 59.94"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352898495749,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352899026245,"[SceCdlgApp] I/PSM.UI : UI RenderingSettings Resolution: Pixels2K[1920,1080]"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352899078767,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352942099869,"[SceCdlgApp] W/PSM.UI : ** NOTICE: LoadSync : Sce.Cdlg.Framework.Plugin : Plugin"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352942146434,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352942356241,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! /Application/resource/Sce.Cdlg.Framework.rco is loaded in main thread."
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352942444087,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352944676880,"GetLocaleElement() failed in SetLocale
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352945609454,"[SceCdlgApp] W/PSM.UI : cxml://CdlgFrameworkPlugin/tex_cdlg_bg is going to be loaded on main thread."
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352945823284,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352946148554,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/tex_cdlg_bg is loaded in main thread."
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352946533962,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352950927708,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_root is loaded in main thread."
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3352951000163,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3353077660707,"[SceCdlgApp] W/PSM.UI : !!!! WARNING !!!! cxml://CdlgFrameworkPlugin/layout_cdlg_bg is loaded in main thread."
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3353077710657,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3353167983525,"[SceCdlgApp] W/PSM.UI : WARNING : Scene LayoutBuild : [49.31msec/1widgets] : Sce.Cdlg.Framework.Plugin : Plugin"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3353169186936,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353826061866,"[SceShellCore] VM Stats: page fault 73.5 / sec, swap out 0.0 MB
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353828145242,"[SceShellCore] FMEM   1.2/   4.6 SceSysAvControl.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353832738578,"[SceShellCore] FMEM   9.6/  70.8 NPXS20991 SceSysCore.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353837947186,"[SceShellCore] FMEM   8.8/  72.0 NPXS20973 orbis_audiod.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353838560190,"[SceShellCore] FMEM   2.5/   9.7 NPXS20976 GnmCompositor.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353850321028,"[SceShellCore] FMEM  22.4/ 185.2 NPXS20000 SceShellCore
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353859889061,"[SceShellCore] FMEM  17.1/ 151.1 decid.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353892995072,"[SceShellCore] FMEM 201.3/ 587.2 NPXS20001 SceShellUI
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353896596504,"[SceShellCore] FMEM  49.6/ 107.0 NPXS20001 MonoCompiler.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353897227764,"[SceShellCore] FMEM   5.8/  11.0 NPXS21003 SceAvCapture
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353900239269,"[SceShellCore] FMEM   7.3/  21.6 NPXS21000 SceGameLiveStreaming
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353901230196,"[SceShellCore] FMEM   7.1/  19.2 NPXS21002 ScePartyDaemon
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353902928113,"[SceShellCore] FMEM   3.7/  25.0 NPXS21004 SceVideoCoreServer
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353909104939,"[SceShellCore] FMEM  15.0/  45.4 NPXS21006 SceRemotePlay
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353909561872,"[SceShellCore] FMEM   2.5/  10.9 NPXS21019 SceSocialScreenMgr
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353909872080,"[SceShellCore] FMEM   1.6/   4.6 fs_cleaner.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353910214576,"[SceShellCore] FMEM   1.7/   9.6 NPXS20974 SceVdecProxy.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353910671598,"[SceShellCore] FMEM   1.6/   9.5 NPXS20975 SceVencProxy.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353918485044,"[SceShellCore] FMEM  13.1/ 134.1 NPXS20001 SecureUIProcess.self
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353925757867,"[SceShellCore] FMEM  21.5/ 372.5 NPXS20001 SecureWebProcess.self
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353932366632,"[SceShellCore] FMEM   3.6/ 342.2 NPXS20001 orbis-jsc-compiler.self
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353951153568,"[SceShellCore] FMEM  70.3/ 261.5 NPXS22010 SceCdlgApp
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3353953932815,"[SceShellCore] FMEM  18.5/  94.0 NPXS22010 MonoCompiler.elf
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3353982914811,"[SceCdlgApp] I/PSM.UI : SceneQ : Loaded[4.61msec] Layout[0.00msec/0widgets] : Noname : ContainerScene"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3353983260070,"
"
PROCESS_OUTPUT,STREAM_STDIO,102,101032,3354126525490,"[SceCdlg] setSuspend
"
PROCESS_OUTPUT,STREAM_STDIO,40,100234,3354267342045,"[SceLncService] tryLockSuspendBlock: appId={0x0b0c1009}
"
PROCESS_OUTPUT,STREAM_STDIO,40,101386,3354267956693,"[SceLncService] CALL sceApplicationSuspend(arg.appId)
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354268365949,"[Syscore App] Suspend App : 0xb0c1009 NPXS22010
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354268606036,"[Syscore App] Suspend process : 0x66
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354288532371,"[SceShellUI] I/PSM.UI : OnFocusActiveSceneChanged [SplashScreen : SplashScreenScene] -> [AppScreen : ApplicationScreenScene]"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354288821408,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354289074194,"[SceShellUI] I/PSM.UI :      Scene [AppScreen : ApplicationScreenScene] : Alive"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354289322930,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354291450510,"SetDeviceIndexBehavior: mode=MergeAllConnectedDevice, param=null"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354291543179,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354292229760,"[Theme/I] : Apply[ANONYMOUS] : [Option:00000028]: without preloaded"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354292266656,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354303999235,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3354304138310,"
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354346420900,"[Syscore App] Suspend process : 0x66 => 0
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354346756912,"[Syscore App] Suspend process : 0x67
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354378294947,"[Syscore App] Suspend process : 0x67 => 0
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354383519219,"[AppMgr Trace]: AppId=0xb0c1009 suspended
"
PROCESS_OUTPUT,STREAM_STDIO,37,100144,3354383936325,"[Syscore App] Suspend App : 0xb0c1009 NPXS22010 => SCE_OK
"
PROCESS_OUTPUT,STREAM_STDIO,40,101386,3354384828085,"[SceLncService] CALL sceApplicationSuspend(arg.appId) has returned
"
PROCESS_OUTPUT,STREAM_STDIO,40,101394,3354385728831,"[ScreenShotServer]: UpdateAppInfo 682 SCE_LNC_EVENT_APP_SUSPENDED appId=0x0b0c1009, context=880a97de8, free=0
"
PROCESS_OUTPUT,STREAM_STDIO,40,101394,3354385764245,"MSG AutoMounter(int32_t AppIdManager::getPidWithIndex(SceApplicationId, int, pid_t *) 174):
"
PROCESS_OUTPUT,STREAM_STDIO,40,101394,3354385792999,"	appId(0xb0c1009) with index(0) is not registered.
"
PROCESS_OUTPUT,STREAM_STDIO,40,101394,3354385817631,"MSG AutoMounter(int32_t AutoMount::UsbMass::fakeEjection(SceApplicationId) 581):
"
PROCESS_OUTPUT,STREAM_STDIO,40,101394,3354385889062,"	getPidWithIndex(0xb0c1009, 0) returned 0x80f40002.
"
PROCESS_OUTPUT,STREAM_STDIO,40,100234,3354385980209,"[SceLncService] unlockSuspendBlock: appId={0x0b0c1009}
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3355060946614,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3355061019414,"
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3364261918186,"[SceShellUI] I/PSM.UI : [NoDraw] : ClearFrameBuffer=False"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3364261984233,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369772722983,"[SceShellCore] VM Stats: page fault 100.6 / sec, swap out 0.0 MB
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369774224168,"[SceShellCore] FMEM   1.2/   4.6 SceSysAvControl.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369778319369,"[SceShellCore] FMEM   9.6/  70.8 NPXS20991 SceSysCore.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369782968792,"[SceShellCore] FMEM   8.8/  72.0 NPXS20973 orbis_audiod.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369783383631,"[SceShellCore] FMEM   2.5/   9.7 NPXS20976 GnmCompositor.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369795657175,"[SceShellCore] FMEM  22.4/ 185.2 NPXS20000 SceShellCore
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369805312666,"[SceShellCore] FMEM  17.0/ 151.0 decid.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369837501869,"[SceShellCore] FMEM 201.3/ 587.2 NPXS20001 SceShellUI
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369840237047,"[SceShellCore] FMEM  49.6/ 107.0 NPXS20001 MonoCompiler.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369840590468,"[SceShellCore] FMEM   5.8/  11.0 NPXS21003 SceAvCapture
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369841993772,"[SceShellCore] FMEM   7.3/  21.6 NPXS21000 SceGameLiveStreaming
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369843680395,"[SceShellCore] FMEM   7.1/  19.2 NPXS21002 ScePartyDaemon
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369845086685,"[SceShellCore] FMEM   3.7/  25.0 NPXS21004 SceVideoCoreServer
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369848261243,"[SceShellCore] FMEM  15.0/  45.4 NPXS21006 SceRemotePlay
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369848421347,"[SceShellCore] FMEM   2.5/  10.9 NPXS21019 SceSocialScreenMgr
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369848498655,"[SceShellCore] FMEM   1.6/   4.6 fs_cleaner.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369848740367,"[SceShellCore] FMEM   1.7/   9.6 NPXS20974 SceVdecProxy.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369848881964,"[SceShellCore] FMEM   1.6/   9.5 NPXS20975 SceVencProxy.elf
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369853514213,"[SceShellCore] FMEM  13.1/ 134.1 NPXS20001 SecureUIProcess.self
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369858277084,"[SceShellCore] FMEM  21.5/ 372.5 NPXS20001 SecureWebProcess.self
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369861367103,"[SceShellCore] FMEM   3.6/ 342.2 NPXS20001 orbis-jsc-compiler.self
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369873783693,"[SceShellCore] FMEM  71.6/ 262.7 NPXS22010 SceCdlgApp
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3369875261997,"[SceShellCore] FMEM  19.6/  94.0 NPXS22010 MonoCompiler.elf
"
PROCESS_OUTPUT,STREAM_STDIO,101,101340,3374146540650,"Forcing submitDone to avoid TRC R4089 breach
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3375151724531,"[SystemLogger][07:54:28:617][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM BEGIN][Heap]sanity OK, free 3236640 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3375151816651,"use 2006240 (38%), peak 2040384 (39%), when 2115 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3375797964122,"[SystemLogger][07:54:29:022][Thread 0x00018780][INFO][TRACE][ALWAYS][MAIN STREAM END  ][Heap]sanity OK, free 3236320 (62%), in-"
PROCESS_OUTPUT,STREAM_STDIO,40,100224,3375798083261,"use 2006560 (38%), peak 2040384 (39%), when 2115 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3393750615245,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.5 KB, trend +56.7 KB/min, peak 1992.6 KB, when 2117 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3472503951802,"[SceShellUI] I/PSM.UI : UI system timer elapsed 00:41:00"
PROCESS_OUTPUT,STREAM_STDIO,46,100353,3472504045440,"
"
PROCESS_OUTPUT,STREAM_STDIO,40,100149,3535543064482,"[SceShellCore] Libc Heap Status: free 62%, in-use 1959.4 KB, trend -0.1 KB/min, peak 1992.6 KB, when 2206 [sec]
"
